slug,name,brand,releasedAt,score,msrpGbp,plate,discontinued,breathability,toebox-durability,heel-padding-durability,outsole-durability,forefoot-stack,heel-stack,drop,outsole-thickness,outsole-hardness,midsole-softness,midsole-softness-in-cold,difference-in-midsole-softness-in-cold,stiffness,stiffness-in-cold,difference-in-stiffness-in-cold,torsional-rigidity,heel-counter-stiffness,lateral-stability-test,weight,midsole-width-in-the-forefoot,midsole-width-in-the-heel,toebox-width-at-the-widest-part,toebox-width-at-the-big-toe,internal-length,insole-thickness,tongue-padding,lug-depth,secondary-foam-softness,midsole-softness-in-the-forefoot,price,toe-guard-durability,size-rating,toebox-width-widest-part,toebox-width-big-toe,toebox-height,rocker,flexibility-stiffness,forefoot-traction,heel-traction,forefoot-traction-stop,energy-return-heel,energy-return-forefoot,shock-absorption-heel,shock-absorption-forefoot,midsole-softness-22,midsole-softness-in-cold-22,secondary-foam-softness-22,midsole-softness-in-the-forefoot-22,torsional-rigidity-23,insulation,breathability-25,sweat-on-skin,sweat-in-shoe,sweat-evaporated,drying-potential
nike-free-run-50,Nike Free Run 5.0,Nike,2021-06-01,67,100,none,true,,,,,15.3,23.4,8.1,0,80.5,,,,9.6,14.2,47.9,1,1,,175,111.6,90.1,104.8,,272.1,4.2,5.1,,,,100,,2.7,,,,,,,,,,,,,,,,,,,,,,,
nike-infinityrn-4,Nike InfinityRN 4,Nike,2023-01-01,82,160,none,false,3,4,3,0.28,24.4,34.2,9.8,3.7,90.4,12.5,19,52,15.8,27.2,71.6,3,2,,316,118.4,91.2,99.9,80,259.9,3.1,5.6,,,,160,,2.18,95.3,74.1,22.4,,14.8,0.43,,,61.28,59.82,124.19120477888,96.09563437533,,,,,,,,,,,
nike-interact-run,Nike Interact Run,Nike,2024-01-01,73,85,none,false,5,5,4,1.73,20.4,29.7,9.3,3.3,89.8,20.8,26,25.3,14.4,19.35,34.8,3,3,,241,115.3,91.5,98.8,77.7,270,3.4,9,,,,85,,2.87,96.9,71.2,27.9,,12.6,0.21,,,54.23,58.49,108.28604842552,88.808369300723,,,,,,,,,,,
nike-journey-run,Nike Journey Run,Nike,2024-01-01,75,90,none,false,4,3,3,1.06,24.4,33,8.6,2.9,89.4,23.5,33.5,42.6,22.8,28.97,27.1,5,4,,298,117,91,100.4,75.4,270,3.9,13.2,,,,90,,3.08,96.3,69.8,25,,15.3,0.38,,,54.69,55.4,106.51101856487,94.17348639664,46.5,,,,,,,,,,
nike-pegasus-40,Nike Pegasus 40,Nike,2023-04-01,82,130,none,true,3,3,,,20.5,30.2,9.7,3.4,86,17.6,21,19.1,16,29.2,83,2,2,,275,111.3,83.7,100.8,75.7,,4.3,8.6,,,,130,,2.89,,,,,12.4,0.45,,,55.24,61.48,113.42884041696,86.097048593174,,,,,,,,,,,
nike-pegasus-41,Nike Pegasus 41,Nike,2024-06-01,85,140,none,true,4,3,4,0.88,22.2,33.6,11.4,3,89,15.8,21.6,37.1,19.2,26.9,40.4,2,4,,281,115.6,89.2,101.4,77.3,273.9,5.1,6.6,,,,140,,2.85,94.6,72.9,26.4,,9.4,0.25,,,55.51,61.37,125.42644992976,92.10053694613,35.2,,,,,,,,,,
nike-pegasus-41-gtx,Nike Pegasus 41 GTX,Nike,2024-01-01,82,160,none,false,1,3,4,2.2,24.4,36.3,11.9,4,81.4,19.5,26.8,37.2,23.2,29,24.9,3,3,,315,113.5,91.3,102.5,74.2,273,4.4,10.9,,,,160,,2.81,97.1,71.7,22.4,,12.6,0.41,,,56,58.5,128.8742831368,88.514374734457,36.2,,,,,,,,,,
nike-pegasus-42,Nike Pegasus 42,Nike,2026-04-09,80,145,none,false,3,1,4,0.78,22,36,14,2.6,,,,14.1,,,,,4,,286,112.3,88.1,,,271.7,5,9.1,,,,145,,2.97,96.5,72.3,27,,14.6,0.5,,,57.1,61.2,131.02725366876,90.744101633394,37.6,42.9,,,12.1,,87,4,38,58,54
nike-pegasus-easyon,Nike Pegasus EasyOn,Nike,2024-01-01,78,140,none,false,5,1,4,1.24,22,33.6,11.6,3,86.3,18.9,25.4,34.4,18.8,21.8,15.9,3,5,,286,112.6,88.9,101.7,75.4,270.6,4.1,7.7,,,,140,,2.74,93.6,72,26.6,,,,,,,,,,,,,,,,,,,,
nike-pegasus-plus,Nike Pegasus Plus,Nike,2024-01-01,84,180,none,false,3,3,5,1.17,23.6,33,9.4,2.7,80,12.3,15.4,25.5,15.6,16.9,8.7,3,4,,244,116.5,89.5,96.6,74.9,268.9,4.4,2.8,,,,180,,2.83,93.9,71.6,29.3,,10.5,0.42,,,64.41,70.77,125.04376531786,79.181579197416,33.9,,,,,,,,,,
nike-pegasus-premium,Nike Pegasus Premium,Nike,2025-01-01,83,210,none,false,5,1,5,1,31,42.8,11.8,3.2,79,18.5,20,8.1,,,,4,5,,308,108.6,90.3,,,,2.7,9.9,,21.5,,210,,2.6,91.3,70.3,29.1,,21.2,0.49,,,67.34,68.35,155.37600994406,136.01926032726,36.9,,39.9,,,,,,,,
nike-quest-5,Nike Quest 5,Nike,,76,80,none,true,3,,,,20.7,29.8,9.1,3.4,92.6,28.5,37.1,30.2,18.5,31.6,70.8,3,2,,273,107.2,86.2,98.3,69.7,,4.7,10.2,,,,80,,2.94,,,,,11,0.11,,,47.43,49.53,108.37171498239,72.108971077092,,,,,,,,,,,
nike-quest-6,Nike Quest 6,Nike,2025-01-01,78,85,none,false,3,3,5,1,23.2,35.2,12,3.8,,25,30,20,,,,2,3,,283,117.1,88.6,,,,4.1,5.8,,,,85,,3.15,94.1,72.7,26.1,,14.6,0.44,,,50.8,51.3,108.5658451851,83.479422322398,42.6,,,,12.9,,,,,,
nike-react-infinity-run-flyknit-3,Nike React Infinity Run Flyknit 3,Nike,2022-04-01,81,160,none,true,3,,,,23.3,30,6.7,2.5,78.5,15,24.37,62.5,24.9,37.2,49.2,3,2,,297,114.1,92,98.6,,,2.7,7.9,,,,160,,2.56,,,,,18.8,0.37,,,54.67,58.67,119.20229822031,95.599552594094,,,,,,,,,,,
nike-react-miler-3,Nike React Miler 3,Nike,2022-03-01,77,120,none,false,,,,,21.6,31.4,9.8,2.4,89,17.3,24.1,39.8,32.5,46.6,43.2,3,5,,297,110.9,90.1,98.2,,,3,7.9,,,,120,,2.91,,,,,,,,,,,,,,,,,,,,,,,
nike-revolution-7,Nike Revolution 7,Nike,2024-01-01,73,70,none,true,3,1,4,1.01,21,31.5,10.5,3.7,89.5,28.4,31,9.2,18.3,23.8,30.2,3,3,,281,114.7,93.1,102.2,77.7,271.2,3.6,10.1,,,,70,,2.89,95.3,72.1,25.5,,12.3,0.42,,,49.66,49.46,98.174928086865,77.099218984912,,,,,,,,,,,
nike-revolution-7-easyon,Nike Revolution 7 EasyOn,Nike,2024-01-01,68,70,none,false,5,2,4,1.25,21.8,31.7,9.9,4.1,85.1,27.1,35.3,29.9,15.3,19.6,27.9,3,4,,275,115.5,91.8,98.8,76.1,274.3,4,7.9,,,,70,,2.69,92.6,70.5,25.3,,,,,,,,,,,,,,,,,,,,
nike-revolution-8,Nike Revolution 8,Nike,2025-01-01,79,70,none,false,3,4,4,1,23,31.8,8.8,3.3,,23.5,30.88,31.4,,,,3,4,,264,112.9,90,,,,4.5,4.3,,,,70,,2.6,93.1,71.3,23.4,,9.1,0.48,,,57.1,59.9,119.83223487118,81.792900376247,44.5,,,,13,,67,7,40,53,50
nike-run-swift-2,Nike Run Swift 2,Nike,,67,70,none,false,,,,,26.2,33.7,7.5,4.4,88.5,,,,39.5,40.7,3,4,4,,291,111.8,92.1,99.3,,270.1,4.1,9,,,,70,,2.91,,,,,,,,,,,,,,,,,,,,,,,
nike-streakfly-2,Nike Streakfly 2,Nike,2025-01-01,91,180,carbon,false,5,1,4,1.7,23.3,27,3.7,2.4,43,16.4,19.6,19.5,,,,2,1,,128,102.2,70.8,,,,3,0.4,,17.4,,180,,2.4,89.7,66.7,23.1,,7,0.49,,,76.34,77.86,106.47246089799,81.943033203317,31.9,,31,,,,,,,,
nike-structure-25,Nike Structure 25,Nike,2024-01-01,82,140,none,true,3,5,4,0.85,24.6,36.7,12.1,2.3,88.5,17,20,17.6,22.1,25.8,16.7,4,4,,302,116.4,95.3,100.4,77.4,271,5,11.8,,,,140,,2.94,94.6,73.6,28.9,,15.2,0.43,,,52.99,58.35,131.26288017012,101.89317519513,,,,,,,,,,,
nike-structure-26,Nike Structure 26,Nike,2025-01-01,85,145,none,false,3,3,4,0.63,26,36.1,10.1,3.2,,16.9,21,24.5,,,,4,3,,296,114.4,92.4,,,,3.9,10.2,,,,145,,2.37,93.7,71.9,25.7,,13.8,0.37,,,57.2,59.4,132.32764324467,99.393698439519,34.9,,,,14,,58,8,35,57,53
nike-structure-plus,Nike Structure Plus,Nike,2026-01-01,87,170,none,false,4,2,4,0.9,29.7,40.9,11.2,3.4,,,,2.4,,,,4,4,,292,119.4,94.7,,,272.9,4.9,7.9,,,,170,,2.87,93.4,72.5,26,,19.3,0.51,,,58.2,65.21,139.84058173682,109.75743606629,29.5,30.2,37.7,,14.4,,,,,,
nike-vaporfly-4,Nike Vaporfly 4,Nike,2025-01-01,93,260,carbon,false,4,4,3,8.6,25.5,34.1,8.6,2.3,71.5,19.9,20,0.5,,,,4,2,,166,110.6,77,,,,2.9,2.5,,20,,260,,2.82,91.7,73.2,27.3,,18,0.45,,,78.13,74.5,137.29285939838,94.074262222599,34.7,,37.8,,,,,,,,
nike-vomero-17,Nike Vomero 17,Nike,2024-01-01,81,160,none,true,4,3,4,0.43,26.2,33.9,7.7,3.2,88.5,11.9,12.4,4.1,18.7,20.6,10.2,3,3,,282,115.2,92.5,99.2,78.3,270.8,4.2,4.9,,22,,160,,2.99,,,,,10.6,0.45,,,56.95,64.55,137.43059754824,94.826278258231,,,,,,,,,,,
nike-vomero-18,Nike Vomero 18,Nike,2025-01-01,90,150,none,false,3,3,5,1.09,28.6,42.5,13.9,3.8,85.5,15,17,13.3,,,,4,3,,298,116.6,96.5,,,,4.6,13.4,,21.5,,150,,2.83,95.6,69.6,26.2,,16,0.38,,,56.85,58.94,146.58887683603,115.52546758933,30.5,,44.3,,,,,,,,
nike-vomero-plus,Nike Vomero Plus,Nike,2025-01-01,89,180,none,false,3,3,4,0.8,32.7,42.3,9.6,2.9,,15.1,16,6,,,,4,3,,289,117,99.2,,,,3.3,11.2,,,,180,,3.06,94.6,71.1,26.2,,19.8,0.42,,,67.1,68.8,147.49262536873,130.97576948265,32.5,,,,14.5,,48,11,33,57,54
nike-vomero-premium,Nike Vomero Premium,Nike,2025-01-01,86,230,none,false,3,3,5,0.65,41.3,50.1,8.8,2.8,,15.9,19.8,24.2,,,,5,4,,326,118.4,103.2,,,,4.1,12.4,,,,230,,3.17,94.6,68.6,30.8,,21.5,0.51,,,63.3,64.4,173.37031900139,147.36221632773,34.5,,,,18.3,,,,,,
nike-winflo-10,Nike Winflo 10,Nike,2023-01-01,78,100,none,true,4,3,2,0.9,23.8,33.5,9.7,4.3,87.4,16.1,25.6,59,21.7,30.5,40.6,3,2,,269,112.5,92.5,101.9,77.7,267.5,3.9,9.3,,,,100,,2.85,,,,,14.5,0.38,,,54.38,51.63,136.39401503062,93.057016033724,,,,,,,,,,,
nike-winflo-11,Nike Winflo 11,Nike,2024-01-01,80,105,none,true,4,3,5,0.89,25.3,37.6,12.3,3.6,93,13.9,17.88,28.8,27.8,35.9,29.2,4,3,,295,108,84.6,103.8,78.8,271.1,3.6,8.2,,,,105,,2.92,92.6,72.1,24.3,,16.8,0.42,,,52.97,53.74,129.11889267638,95.227212128138,33.2,,,,,,,,,,
nike-winflo-11-gtx,Nike Winflo 11 GTX,Nike,2024-01-01,74,130,none,false,1,4,4,2.4,25.7,39,13.3,3.5,77.6,15.4,23.8,54.4,27.6,33.1,19.7,5,5,,310,109.6,83.4,101.9,75.4,271.6,3.7,8.1,,,,130,,2.73,,,,,16.9,0.41,,,56.74,54.88,127.8984997506,94.377017308745,,,,,,,,,,,
nike-winflo-12,Nike Winflo 12,Nike,2026-03-27,85,110,none,false,4,1,5,1.01,30.3,40.9,10.6,3.3,,,,30.4,,,,,3,,301,122.2,104.4,,,269.9,4.1,4.5,,,,110,,3.07,98,72.6,24.4,,13.5,0.55,,,61,61.5,139.17884481559,112.14534036111,28.3,36.9,,,12.5,,,,,,
nike-zoom-fly-6,Nike Zoom Fly 6,Nike,2025-01-01,88,170,carbon,false,3,5,5,0.76,30.1,39.7,9.6,3.2,82,16.1,17,5.6,35.5,40.8,14.9,5,4,,248,111.9,87.9,,,,3,6.1,,16.1,,170,,2.77,90.9,72.6,24.5,,21.5,0.42,,,60.96,66.96,143.78145219267,110.96685420065,36.5,,33.6,,,,,,,,
nike-zoom-x-invincible-run-flyknit-3,Nike Invincible 3,Nike,2023-02-02,83,180,none,false,4,,,,25.6,35.2,9.6,4,74.4,14.5,16,10.3,32,45.2,41.5,4,3,,284,121.8,102.1,97.7,,,2.9,7.4,,,,180,,2.95,,,,,12.1,0.48,,,68.11,69.64,131.39395850579,94.83527113404,34.7,,,,,,,,,,
nike-zoom-x-streakfly,Nike ZoomX Streakfly,Nike,2022-02-01,85,160,none,false,5,,,,25.4,31.7,6.3,3,74.1,12.1,14.1,16.5,13,15.5,19,1,1,,171,107.4,77.3,95.4,74.9,,3.9,4.8,,,,160,,2.99,,,,,5.3,0.41,,,78.15,73.96,123.94491887805,76.101184134425,,,,,,,,,,,
nike-zoom-x-vaporfly-next-2,Nike ZoomX Vaporfly NEXT% 2,Nike,2021-03-25,92,225,carbon,true,5,,,,30.9,38.6,7.7,1.8,78.5,19,,,83.7,89.2,6.6,4,1,,196,107.8,74.9,93.8,,,,0.9,,,,225,,2.61,,,,,,,,,,,,,,,,,,,,,,,
nike-zoom-x-vaporfly-next-3,Nike Vaporfly 3,Nike,2023-03-06,91,250,carbon,true,5,1,5,0.16,26,37.1,11.1,1.9,56.1,16.8,21.8,29.5,56.1,59.7,6.5,4,3,,190,107.6,76.6,94.5,78.6,266.3,3.3,2.5,,,,250,,2.89,94.3,73.1,32.5,,18.4,0.51,,,75.01,75.93,130.94318375257,88.731144631766,37.8,,37.7,,,,,,,,
nobull-allday-knit,NOBULL Allday Knit,NOBULL,,63,159,none,false,3,,,,19.8,31.8,12,4.1,87,30.9,32.1,4,17.7,20.8,17.8,3,1,,301,104.9,84.8,92.1,,,2.6,1.1,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,
nobull-allday-ripstop,NOBULL Allday Ripstop,NOBULL,,75,139,none,false,3,,,,19.9,31.3,11.4,4,88,27.5,30.3,10.2,17.4,23.9,37,3,1,,297,105,85.9,92,,,3.4,1.5,,,,139,,2.93,,,,,,,,,,,,,,,,,,,,,,,
on-cloud-waterproof,On Cloud Waterproof,On,2023-01-01,64,150,none,false,1,3,1,0.8,20.4,30.2,9.8,3.7,83,34.5,40.8,18.1,15.6,23.7,52.1,3,3,,272,103.3,79.6,96.2,79.1,264.7,5.3,5.2,,,,150,,2.33,91.1,73.3,23.4,,,,,,,,,,,,,,,,,,,,
on-cloud-x,On Cloud X,On,2017-11-01,75,140,none,false,4,3,1,0.79,17.8,27.9,10.1,3,82.1,33.5,40.4,20.6,10.4,19,82.7,2,2,,240,115.5,91.7,102.7,81.7,264.9,6.2,5,,,,140,,2.92,,,,,10.4,0.43,,,49.08,49.12,92.916078198171,56.956041327304,,,,,,,,,,,
on-cloudboom-echo-3,On Cloudboom Echo 3,On,2023-01-01,84,290,carbon,false,5,2,2,1.33,28.4,38.6,10.2,2.4,74.9,23.5,25.6,8.9,48.5,57.1,17.8,5,2,,225,107,78.1,94.7,73.5,270,2.9,2.3,,,,290,,2.71,92.2,70.4,27,,22,0.38,,,72.81,71.4,132.92569453675,108.02285763668,,,,,,,,,,,
on-cloudboom-max,On Cloudboom Max,On,2026-01-01,86,230,plated-other,false,4,3,5,0.68,30,39.2,9.2,2.7,,18.6,19.8,6.2,,,,4,5,,286,117.2,101.5,,,272,1.9,1.1,,31.5,,230,,3,94.6,76.9,28.1,,19.1,0.64,,,61.4,69.7,126.10340479193,111.42061281337,33.8,,49.6,,18.8,,,,,,
on-cloudboom-strike,On Cloudboom Strike,On,2025-01-01,90,280,carbon,false,4,1,4,1,34.9,38.1,3.2,1.6,,16.9,17.9,5.9,,,,5,1,,201,114.1,84.8,,,,6.6,1.2,,24.38,,280,,3.14,95.6,73.4,27.2,,17.8,0.62,,,72.1,73.4,138.67702121758,127.24265173686,34.2,,29.7,,15.4,,,,,,
on-cloudeclipse,On Cloudeclipse,On,2023-01-01,84,180,none,false,4,3,1,0.47,30.5,39.9,9.4,2.9,87.4,27.3,32.3,18.3,28,37.7,34.6,4,3,,272,112.4,92,98.6,79.7,267.6,4.1,4.8,,,,180,,3.12,95.3,71.5,28.8,,18.1,0.45,,,55.06,55.92,141.05765026166,123.90345442831,47.2,,,,,,,,,,
on-cloudflow-4-0,On Cloudflow 4,On,2023-01-01,83,160,none,true,4,3,2,0.99,28.2,36.1,7.9,3.7,85.4,28.3,33,16.8,22,28.4,29.2,4,2,,245,110,89.7,95.7,79.4,266.5,4.1,2.5,,33,,160,,2.83,95.2,73.9,25.3,,15.7,0.41,,,56.26,55.82,125.04063820742,105.58658628008,,,,,,,,,,,
on-cloudflow-5,On Cloudflow 5,On,2026-01-01,74,180,plated-other,false,2,4,5,1.31,28.7,32.8,4.1,2.7,,26.8,32.8,22.4,,,,4,3,,271,107.7,82.2,,,267.8,4.4,6.4,,31.4,,180,,,92.7,77.2,24.5,,20.7,0.52,,,46.9,46.8,122.86521685711,122.24938875306,48.3,,51.5,,18.4,,,,,,
on-cloudflyer-4,On Cloudflyer 4,On,2023-01-01,77,170,none,true,4,1,1,1.17,23.5,33.3,9.8,2.9,85,31.6,39,23.3,15.4,19.4,25.9,3,3,,308,116.3,90.3,97.3,80.3,265.7,4.2,10.6,,25.3,,170,,2.32,,,,,,,,,,,,,,,,,,,,,,,
on-cloudflyer-5,On Cloudflyer 5,On,2024-01-01,78,170,none,false,4,4,4,0.76,25.3,33.2,7.9,4,83.3,28,37,32.1,28.9,42.45,47,4,3,,329,119,100.1,98.2,78.4,270,4.8,9.9,,37,,170,,3.02,,,,,14.8,0.41,,,48.28,50.53,108.47045807074,88.512807803289,,,,,,,,,,,
on-cloudgo,On Cloudgo,On,2023-01-01,79,150,none,false,3,1,1,0.72,22.6,33.8,11.2,2.8,84,28.1,34.3,21.8,14,21.5,53.2,3,2,,259,111.6,90.9,95,77.7,264.6,4,9.8,,,,150,,2.56,94,74,25.5,,,,,,,,,,,,,,,,,,,,
on-cloudmonster,On Cloudmonster,On,2022-03-31,84,170,none,true,5,,,,28.1,34.9,6.8,3.7,78.5,25.8,35.3,36.9,34.4,59.8,74.1,3,1,,280,109,86.2,97.3,,,3.4,1,,,,170,,2.53,,,,,17,0.46,,,56.99,59.44,134.83085469279,107.88301166215,47.5,,,,,,,,,,
on-cloudmonster-2,On Cloudmonster 2,On,2024-01-01,85,180,plated-other,true,2,5,3,0.85,31.3,37.9,6.6,3.3,85.4,26.5,31.6,19.4,31.2,37.9,21.3,3,3,,292,117.2,86.3,102.3,84.4,271.7,4.7,1.5,,40,,180,,3.51,98.5,74.5,25.3,,17.9,0.5,,,56.48,60.32,136.99005452204,114.83429411359,49.6,,61.1,,,,,,,,
on-cloudmonster-3,On Cloudmonster 3,On,2026-03-05,82,190,plated-other,false,2,1,5,0.66,32.2,38.6,6.4,3.2,,,,9.8,,,,4,4,,301,113.7,90.2,,,270.3,4.4,5.3,,,,190,,2.85,94.3,71,25.4,,20.5,0.51,,,58.7,56.75,122.57906349595,119.27480916031,49.9,54.8,,,16.7,,,,,,
on-cloudmonster-3-hyper,On Cloudmonster 3 Hyper,On,2026-03-19,90,220,none,false,2,3,5,0.53,34.2,43.4,9.2,3.2,,,,7,,,,5,4,,264,118.6,94.8,,,269.8,3.9,2.9,,,,220,,3.06,95,72.8,27.5,,21.2,0.5,,,66.1,69.39,138.94678338196,121.5362177929,37.2,39.8,51.2,,17,,,,,,
on-cloudmonster-hyper,On Cloudmonster Hyper,On,2024-01-01,79,220,none,true,3,3,1,0.62,33,39.7,6.7,2.8,86,17.5,21.25,21.4,23.2,30.4,30.8,4,3,,258,114.8,87.9,104.9,80.3,270.1,4.4,2.6,,28.8,,220,,3.24,97.9,73.3,26.6,,15.8,0.41,,,54.43,60.24,138.32597900212,118.15582390056,34.9,,52.3,,,,,,,,
on-cloudmonster-void,On Cloudmonster Void,On,2026-01-01,68,180,plated-other,false,4,3,2,0.8,25.1,35.9,10.8,3.3,,29.1,34.5,18.6,,,,4,3,,289,109.9,86.8,,,271.7,4.3,3.1,,,,180,,2.92,97.2,74.1,23.3,,13.6,0.62,,,55.5,58.4,129.14890869172,108.35410120273,50.3,,,,16.5,,,,,,
on-cloudrunner,On Cloudrunner,On,2022-04-21,78,150,none,true,4,,,,20.9,33.3,12.4,3,75,31.2,39.5,26.7,34.2,63.2,84.8,3,2,,294,113.8,89.1,97.3,,,4.6,10.1,,,,150,,2.63,,,,,15.7,0.36,,,57.48,61.2,118.24803708258,72.092335863774,,,,,,,,,,,
on-cloudrunner-2,On Cloudrunner 2,On,2024-01-01,82,150,none,true,4,3,3,1.08,25.1,33.6,8.5,3.7,85.4,27.3,31.75,16.5,21.1,28.5,34.8,3,5,,275,117.9,93.8,97.8,78.9,273.6,4.7,9,,,,150,,3.23,94.6,72.4,27.5,,18.2,0.45,,,57.15,59.37,125.63287561089,98.058442831928,48.6,,,,,,,,,,
on-cloudrunner-2-waterproof,On Cloudrunner 2 Waterproof,On,2024-01-01,73,170,none,false,1,3,1,0.84,27.5,35.8,8.3,3,84.5,28.1,34.3,22.1,26.3,31.1,18.3,5,5,,323,119,96.2,100.3,78.6,273,4.2,8,,,,170,,2.93,92.5,71,25.4,,,,,,,,,,,,,,,,,,,,
on-cloudrunner-3,On Cloudrunner 3,On,2026-01-01,76,160,none,false,2,3,2,0.56,28.7,36.8,8.1,3.4,,,,11.7,,,,,4,,298,118.3,97.8,,,272.6,4.4,7.2,,,,160,,2.91,95.5,71,25.2,,19.3,0.68,,,53.2,57,129.68486577616,107.31916720326,43.6,48.7,,,19,,52,10,40,51,47
on-cloudstratus,On Cloudstratus,On,2019-06-01,79,170,none,true,3,1,1,1.38,24.1,33.8,9.7,2.8,82.4,29.9,34.8,16.5,23.8,37.2,56.3,3,3,,293,117.9,89.3,100,80.4,267.3,4.6,7.8,,,,170,,3.02,,,,,,,,,,,,,,,,,,,,,,,
on-cloudstratus-3,On Cloudstratus 3,On,2023-01-01,86,180,none,false,4,2,4,0.67,26.2,35.3,9.1,2.8,84.4,27.6,34.8,26.1,25.1,36.2,44.2,4,2,,296,115.4,90.3,101,81.8,269.2,4.6,9.6,,,,180,,3.11,98.1,73.8,27.1,,17.6,0.45,,,56.29,59.57,122.79430725592,95.078725184453,,,,,,,,,,,
on-cloudsurfer-2,On Cloudsurfer 2,On,2025-01-01,80,160,none,true,3,3,4,0.63,27.1,37.5,10.4,3,85,25.5,30,17.6,,,,3,3,,254,113.6,88.8,,,,4.5,10.6,,,,160,,2.51,93.6,73.5,28,,11.5,0.39,,,52.58,54.07,136.56724571179,100.49948242767,43.8,,,,,,,,,,
on-cloudsurfer-7,On Cloudsurfer 7,On,2023-03-23,83,160,none,true,3,1,1,0.95,21.7,36.3,14.6,3,83.3,20.4,30.9,51.5,12.5,20.4,62.8,1,2,,237,114.9,88.3,98.9,78.6,265.8,4.2,10.5,,,,160,,2.77,,,,,6.6,0.43,,,56.28,60.8,139.35728420525,83.946140156476,,,,,,,,,,,
on-cloudsurfer-max,On Cloudsurfer Max,On,2025-01-01,76,180,none,false,2,2,2,1,29.4,37.3,7.9,3.2,,21.9,28,27.9,,,,3,3,,292,115.5,95,,,,3.1,1.5,,,,180,,2.76,96.1,71.4,26.2,,18.2,0.53,,,48.3,49.4,141.06361969248,119.99040076794,43.8,,,,14.2,,,,,,
on-cloudsurfer-next,On Cloudsurfer Next,On,2024-01-01,82,150,none,false,2,3,1,1.06,29.3,33.8,4.5,2.5,84.5,31.8,38.8,22,30.3,34.6,14.2,4,3,,264,111.6,84.5,97.3,77.2,270.6,4.7,10.7,,,,150,,2.85,94.7,71.3,26.8,,21.1,0.34,,,55.99,56.68,113.25028312571,101.83817913336,54,,,,,,,,,,
on-cloudswift-3,On Cloudswift 3,On,2023-03-01,82,160,none,true,4,4,,,24.3,34,9.7,2.9,85.3,,,,26.5,47,77.2,4,1,,309,112.5,92.7,96.6,72.6,263.4,4.8,2.1,,,,160,,2.53,94.9,73.1,27.1,,14.1,0.25,,,51.9,57.23,112.6024682461,78.627478731267,,,,,,,,,,,
on-cloudswift-4,On Cloudswift 4,On,2025-01-01,76,170,plated-other,false,4,3,4,0.8,22.3,32.7,10.4,3.5,,36.1,45.1,24.9,,,,3,2,,291,114.9,93.8,,,,4.2,1.6,,26,,170,,3.02,93.8,68.9,33.5,,10.7,0.52,,,57.6,58.7,127.51849018108,78.173858661664,51.3,,32.1,,15.8,,,,,,
ortuseight-solar-2-0,Ortuseight Solar 2.0,Ortuseight,2026-01-01,83,130,carbon,false,5,3,3,1.34,26.7,38.7,12,1.7,,,,11.6,,,,,2,,179,110.5,82.5,,,267.1,2.1,0.6,,,,130,,,91.9,71.9,28.8,,22.8,0.67,,,60.2,69.1,156.07928827845,113.34013374136,31.1,34.7,23.5,,14,,,,,,
puma-deviate-nitro,PUMA Deviate Nitro,PUMA,2021-04-04,77,160,carbon,true,,,,,27.3,35.7,8.4,4.5,,,,,,,,5,,,256,108,85.5,98.5,,,3.4,3.2,,,,160,,2.93,,,,,,,,,,,,,,,,,,,,,,,
puma-deviate-nitro-2,PUMA Deviate Nitro 2,PUMA,,84,160,carbon,true,4,,,,26.1,31.7,5.6,3.7,77,16.6,21.5,29.4,58.8,79,34.3,3,2,,257,111.2,92.3,96.3,75,,4.4,4.5,,,,160,,2.88,,,,,16.9,0.59,,,58.52,63.16,129.6260289066,94.116761254012,,,,,,,,,,,
puma-deviate-nitro-3,PUMA Deviate Nitro 3,PUMA,2024-01-01,85,160,carbon,true,3,3,3,1.53,27.3,37.4,10.1,3.2,72,18,23.38,29.9,35.6,50.4,41.7,4,2,,268,109.3,82.7,95.4,76.3,270.1,5,4.7,,19,,160,,2.43,91.5,69.7,24.6,,20.6,0.65,,,60.72,63.36,132.01668690923,99.655193032109,37.7,,37.1,,,,,,,,
puma-deviate-nitro-4,PUMA Deviate Nitro 4,PUMA,2026-02-26,85,170,plated-other,false,4,1,1,0.64,26.6,33.6,7,3.3,,,,17.8,,,,,3,,247,112.9,85.4,,,268.8,3.5,5.5,,,,170,,3.22,93.8,70.6,26.1,,22.7,0.81,,,58.1,70,130.44612575007,101.57440325038,33.2,39.1,19.9,,14.5,,71,6,28,66,63
puma-deviate-nitro-elite,PUMA Deviate Nitro Elite,PUMA,2021-04-01,79,200,carbon,true,5,1,4,,25.4,31.1,5.7,1.9,71.8,14.8,19.9,34.7,41,57.3,39.8,5,1,,200,109.8,84.7,91.6,72.8,263.5,3.3,5.1,,,,200,,2.88,,,,,,,,,62.22,64.82,127.97215325945,98.680639845269,,,,,,,,,,,
puma-deviate-nitro-elite-3,PUMA Deviate Nitro Elite 3,PUMA,2024-01-01,84,230,carbon,true,4,1,5,1.61,28.6,39.2,10.6,2.6,72.6,15.1,19,25.8,51.4,52.17,1.5,5,1,,204,108,82.7,95.7,76.1,264.9,2.8,6.1,,18.25,,230,,2.99,94.4,69.5,26.5,,18.1,0.67,,,77.13,76.31,146.74590945777,123.69654762936,35.5,,31.8,,,,,,,,
